k_hat,basis,n_dof,jump_capable,n_q_per_segment,cholesky_ok,seconds_construct,seconds_solve,seconds,e_lam_vs_uniform_mode1,e_lam_mode1,e_lam_mode2,e_lam_mode3,e_lam_mode4,e_lam_mode5,e_lam_mode6
100.0,hermite_fem_split_rotation,81,True,,True,1.3920944184064865e-06,0.0052777440287172794,0.005279136123135686,0.02061954711337413,1.918804062341837e-09,2.6326508686025864e-07,2.0478040999151643e-06,7.77332072656283e-06,2.125129138888513e-05,4.780190670024187e-05
100.0,monomial_raw,20,False,40,False,1.1422904208302498e-05,0.0007803479675203562,0.0007917708717286587,nan,nan,nan,nan,nan,nan,nan
100.0,monomial_orthonormalized,20,False,40,True,0.013302014907822013,0.0006425399333238602,0.013944554841145873,1.4856355518909643e-10,0.02105366202197774,0.00019237846203080434,0.006154324649687877,0.016229447392646954,0.013783094802659965,0.0035141999921396764
100.0,shifted_legendre,20,False,40,True,0.0006431639194488525,0.0014029028825461864,0.002046066801995039,3.541504834986156e-10,0.021053661812062453,0.00019237785050975,0.006154324525260313,0.016229447506499014,0.013783096730008096,0.003514211222614992
100.0,integrated_legendre,20,False,40,True,0.0016845818608999252,0.0019441479817032814,0.0036287298426032066,1.2629451176987799e-09,0.021053660884134365,0.0001923768829576935,0.006154324811240945,0.01622944755405785,0.01378309673634655,0.0035142112274746816
100.0,chebyshev,20,False,40,True,0.000457181129604578,0.00119474483653903,0.001651925966143608,2.647068926618496e-10,0.02105366190338916,0.00019237828440805735,0.006154324851409427,0.016229447506653928,0.013783096731760754,0.0035142112247320036
100.0,bspline_C0,20,True,40,True,0.0004745412152260542,0.004741186974570155,0.005215728189796209,0.020619293141607795,2.573999980449794e-07,1.0423215820523186e-05,8.133919934578086e-05,0.0003202791313422828,0.0009647702523226732,0.0024237442507049093
100.0,enriched_split,20,True,40,False,3.916793502867222e-05,0.000616603996604681,0.0006557719316333532,nan,nan,nan,nan,nan,nan,nan
100.0,enriched_split_orthonormalized,20,True,40,True,0.011268011992797256,0.0006318360101431608,0.011899848002940416,0.020619541674332813,3.6347489946441525e-09,2.936639118096357e-09,2.081841861667447e-08,4.729134244589308e-08,1.7670775282042352e-08,4.617928163180042e-08
100.0,hermite_fem_split_rotation,81,True,,True,1.4239922165870667e-06,0.001371223945170641,0.001372647937387228,0.02061954711337413,1.918804062341837e-09,2.6326508686025864e-07,2.0478040999151643e-06,7.77332072656283e-06,2.125129138888513e-05,4.780190670024187e-05
100.0,monomial_raw,24,False,48,False,1.0304152965545654e-05,0.0009128269739449024,0.0009231311269104481,nan,nan,nan,nan,nan,nan,nan
100.0,monomial_orthonormalized,24,False,48,True,0.010396689176559448,0.0007619629614055157,0.011158652137964964,1.402862316996871e-06,0.021052229775962807,0.000135669491869128,0.005698147774496441,0.014413830694812831,0.008538993636107937,0.009609909816012709
100.0,shifted_legendre,24,False,48,True,0.0008754499722272158,0.0018367411103099585,0.0027121910825371742,6.969995485214058e-10,0.02105366146199516,0.00019237715029208035,0.006154325081422279,0.016229447540388457,0.01378309672418578,0.003514211243954014
100.0,integrated_legendre,24,False,48,True,0.0022613778710365295,0.002525953110307455,0.004787330981343985,1.5697112886635554e-09,0.02105366377642856,0.00019238177589746733,0.006154325045806123,0.0162294475787885,0.013783096691513674,0.00351421122360174
100.0,chebyshev,24,False,48,True,0.0005959169939160347,0.0015361979603767395,0.002132114954292774,1.5256754008762815e-09,0.02105366373146556,0.00019238363318860964,0.006154325251080178,0.016229447569860757,0.01378309674546348,0.0035142112260483777
100.0,bspline_C0,23,True,48,True,0.0005523960571736097,0.006660504033789039,0.007212900090962648,0.020619441900565975,1.0550911901249085e-07,4.280296992253041e-06,3.413288515099786e-05,0.00013440995832333615,0.00038447101027729475,0.0009088845690718322
100.0,enriched_split,24,True,48,False,4.8927031457424164e-05,0.0007388440426439047,0.0007877710741013288,nan,nan,nan,nan,nan,nan,nan
100.0,enriched_split_orthonormalized,24,True,48,True,0.01191160804592073,0.0007741721346974373,0.012685780180618167,0.020619733566283657,1.9229723015669197e-07,1.035727852284555e-07,1.480552016350053e-06,5.298099922232006e-06,2.991763971378213e-06,1.5052425897625036e-05
100.0,hermite_fem_split_rotation,81,True,,True,1.6479752957820892e-06,0.051736039109528065,0.05173768708482385,0.02061954711337413,1.918804062341837e-09,2.6326508686025864e-07,2.0478040999151643e-06,7.77332072656283e-06,2.125129138888513e-05,4.780190670024187e-05
1000.0,monomial_raw,8,False,16,True,4.6549830585718155e-06,0.0004159659147262573,0.00042062089778482914,1.0144564524205356e-13,0.0021052811734587106,1.9599627093248832e-05,0.000625076076692123,0.005213115403564474,0.01385045343120369,0.4221801508721992
1000.0,monomial_orthonormalized,8,False,16,True,0.05951061611995101,0.0002819979563355446,0.059792614076286554,2.8695035913368405e-13,0.0021052811738479244,1.959962876210682e-05,0.0006250761016254407,0.005213119514625765,0.013850670516170798,0.4221809125030063
1000.0,shifted_legendre,8,False,16,True,0.00015548709779977798,0.0004357739817351103,0.0005912610795348883,1.316781718127732e-12,0.002105281174879924,1.959963121493233e-05,0.000625076100986983,0.005213119514275758,0.013850670516478716,0.42218091250230505
1000.0,integrated_legendre,8,False,16,True,0.00038841390050947666,0.0006524121854454279,0.0010408260859549046,9.954892779560156e-13,0.002105281172562785,1.959962605767644e-05,0.0006250761010120862,0.005213119514513209,0.013850670516584883,0.4221809125033415
1000.0,chebyshev,8,False,16,True,0.00012823892757296562,0.0004210381302982569,0.0005492770578712225,1.2946533479191254e-13,0.002105281173430632,1.9599627188434854e-05,0.0006250761012531964,0.005213119514551476,0.01385067051621622,0.42218091250428563
1000.0,bspline_C0,8,True,16,True,0.0002222391776740551,0.0007607149891555309,0.000982954166829586,0.0020727522267625165,2.8165220557395016e-05,0.0012759802483031095,0.012217286351007297,0.059378570014085794,0.04081236160340658,1.4512891413125353
1000.0,enriched_split,8,True,16,True,2.0287930965423584e-05,0.0002800780348479748,0.00030036596581339836,0.002100858140052343,1.364174534451209e-10,2.1922837631325698e-05,0.000600052434730524,0.09720479860648402,0.25013702418905187,1.6735185626796223
1000.0,enriched_split_orthonormalized,8,True,16,True,0.0674921520985663,0.00028396607376635075,0.06777611817233264,0.002100858130289996,1.4620035315153635e-10,2.192286703806927e-05,0.0006000524734380775,0.09720479918376097,0.25013703920077685,1.673518598610114
1000.0,hermite_fem_split_rotation,81,True,,True,1.0239891707897186e-06,0.0012872240040451288,0.0012882479932159185,0.0021008447608426976,1.3543794097199912e-08,2.6259685640257963e-07,2.059042646836548e-06,7.88673592500181e-06,2.1515428583807055e-05,4.795565587536612e-05
1000.0,monomial_raw,12,False,24,True,1.0463874787092209e-05,0.0005853089969605207,0.000595772871747613,7.515886572281661e-12,0.0021052811810920798,1.95812083935303e-05,0.0006228675087234176,0.0016510343456030458,0.0014174042307506741,0.0016914329817291057
1000.0,monomial_orthonormalized,12,False,24,True,0.00996907614171505,0.00039529381319880486,0.010364369954913855,2.786579679340822e-11,0.002105281201484832,1.9581268066384467e-05,0.0006228675712381121,0.001651022919554456,0.0014379192344178104,0.001549586219517872
1000.0,shifted_legendre,12,False,24,True,0.0002812780439853668,0.0006903319153934717,0.0009716099593788385,1.846914244411064e-11,0.0021052811550523447,1.9581136812471712e-05,0.0006228675776736118,0.001651022920371888,0.0014379192411630149,0.0015495862450766189
1000.0,integrated_legendre,12,False,24,True,0.000739371869713068,0.0010306821204721928,0.0017700539901852608,1.807514250182493e-11,0.0021052811916735656,1.9581220651335532e-05,0.0006228675767328401,0.0016510229212607422,0.0014379192405825664,0.0015495862457115944
1000.0,chebyshev,12,False,24,True,0.0002187499776482582,0.0006226049736142159,0.0008413549512624741,8.085763950511101e-12,0.002105281165457583,1.958116156306169e-05,0.0006228675669602907,0.0016510229209460098,0.001437919240483332,0.0015495862450310535
1000.0,bspline_C0,12,True,24,True,0.0003106221556663513,0.0015995269641280174,0.0019101491197943687,0.0020966362550508097,4.230909673997668e-06,0.00017718396473837445,0.0014686727913699568,0.005934706673667789,0.017991196682689704,0.05210948426206224
1000.0,enriched_split,12,True,24,True,2.518412657082081e-05,0.0003838690463453531,0.00040905317291617393,0.002100858273311975,2.877272621925131e-12,9.068195429527945e-12,3.866470706379042e-09,3.322352665113084e-05,0.00025686717272211377,0.029772629879092457
1000.0,enriched_split_orthonormalized,12,True,24,True,0.027667945018038154,0.00038151815533638,0.028049463173374534,0.0021008583095624123,3.344948217398589e-11,9.901196047218744e-11,3.867242569471561e-09,3.317425901416109e-05,0.0002527451715078637,0.029741826500783667
1000.0,hermite_fem_split_rotation,81,True,,True,1.152046024799347e-06,0.0017277330625802279,0.0017288851086050272,0.0021008447608426976,1.3543794097199912e-08,2.6259685640257963e-07,2.059042646836548e-06,7.88673592500181e-06,2.1515428583807055e-05,4.795565587536612e-05
1000.0,monomial_raw,16,False,32,False,1.0368181392550468e-05,0.0006453238893300295,0.00065569207072258,nan,nan,nan,nan,nan,nan,nan
1000.0,monomial_orthonormalized,16,False,32,True,0.008219645824283361,0.0004861089400947094,0.00870575476437807,1.9649360506093828e-10,0.0021052813704676493,1.9581761307817712e-05,0.0006228675671673322,0.0016508762323279222,0.0014355499978347887,0.0003706108847943606
1000.0,shifted_legendre,16,False,32,True,0.0004428459797054529,0.0009982660412788391,0.001441112020984292,1.1469436029623636e-10,0.002105281288496194,1.958153502840061e-05,0.000622867603997048,0.001650876227002898,0.0014355500114669349,0.0003706106923871245
1000.0,integrated_legendre,16,False,32,True,0.0011600088328123093,0.001432487042620778,0.0025924958754330873,1.7996558049441248e-10,0.002105280993215911,1.9580892514446205e-05,0.0006228675791060472,0.0016508762360238163,0.0014355500141634114,0.00037061069031006194
1000.0,chebyshev,16,False,32,True,0.00032183784060180187,0.0008623790927231312,0.001184216933324933,1.8508082628049162e-11,0.0021052811921074173,1.9581249349394005e-05,0.0006228675859753538,0.0016508762187881934,0.0014355500123098802,0.0003706106892338044
1000.0,bspline_C0,16,True,32,True,0.0003903659526258707,0.002811182988807559,0.0032015489414334297,0.002100029699313347,8.303212571408362e-07,3.342634389346064e-05,0.0002650433078594175,0.0010671391874272768,0.003349728839799407,0.009054603637403555
1000.0,enriched_split,16,True,32,False,3.355205990374088e-05,0.0004730690270662308,0.0005066210869699717,nan,nan,nan,nan,nan,nan,nan
1000.0,enriched_split_orthonormalized,16,True,32,True,0.009161863941699266,0.0004764141049236059,0.009638278046622872,0.002100858302556197,2.6428516516271573e-11,8.385747953779099e-11,8.74427523892367e-13,1.0273733093313084e-09,1.2467525359965643e-08,1.9271147510384484e-05
1000.0,hermite_fem_split_rotation,81,True,,True,1.13598071038723e-06,0.0019606449641287327,0.00196178094483912,0.0021008447608426976,1.3543794097199912e-08,2.6259685640257963e-07,2.059042646836548e-06,7.88673592500181e-06,2.1515428583807055e-05,4.795565587536612e-05
1000.0,monomial_raw,20,False,40,False,1.0640127584338188e-05,0.0007661872077733278,0.000776827335357666,nan,nan,nan,nan,nan,nan,nan
1000.0,monomial_orthonormalized,20,False,40,True,0.010887821903452277,0.0006481239106506109,0.011535945814102888,1.4856355518909643e-10,0.0021052810246840466,1.958064808458865e-05,0.0006228674556368808,0.0016508760864220593,0.0014355480757123926,0.0003704346282733355
1000.0,shifted_legendre,20,False,40,True,0.0006386039312928915,0.0013924241065979004,0.002031028037890792,3.541504834986156e-10,0.0021052808186643,1.9580036669183476e-05,0.0006228673318933725,0.0016508761986408277,0.0014355499795860528,0.00037044582356630967
1000.0,integrated_legendre,20,False,40,True,0.0016714620869606733,0.001964980037882924,0.0036364421248435974,1.2629451176987799e-09,0.002105279907956398,1.9579069284285696e-05,0.0006228676163017913,0.0016508762455173943,0.001435549985847307,0.00037044582841077483
1000.0,chebyshev,20,False,40,True,0.0004553731996566057,0.0012215289752930403,0.001676902174949646,2.647068926618496e-10,0.002105280908296195,1.9580470492528583e-05,0.000622867656249442,0.0016508761987935195,0.0014355499813173652,0.0003704458256766889
1000.0,bspline_C0,20,True,40,True,0.0004709090571850538,0.00470130005851388,0.005172209115698934,0.002100596192547761,2.626353951857681e-07,1.042447603488582e-05,8.193227731428784e-05,0.0003259118478036002,0.0009773723535798908,0.0024301612858164756
1000.0,enriched_split,20,True,40,False,8.137617260217667e-05,0.000727740116417408,0.0008091162890195847,nan,nan,nan,nan,nan,nan,nan
1000.0,enriched_split_orthonormalized,20,True,40,True,0.009348471881821752,0.0006446200422942638,0.009993091924116015,0.00210085794540344,3.3147614777098497e-10,4.4819128275827247e-10,2.1746384939640566e-09,4.5759641620673046e-09,3.801107370611169e-09,2.5532617901837965e-09
1000.0,hermite_fem_split_rotation,81,True,,True,3.535998985171318e-06,0.001769284950569272,0.0017728209495544434,0.0021008447608426976,1.3543794097199912e-08,2.6259685640257963e-07,2.059042646836548e-06,7.88673592500181e-06,2.1515428583807055e-05,4.795565587536612e-05
1000.0,monomial_raw,24,False,48,False,1.0175863280892372e-05,0.0008829389698803425,0.0008931148331612349,nan,nan,nan,nan,nan,nan,nan
1000.0,monomial_orthonormalized,24,False,48,True,0.015067189000546932,0.0007552430033683777,0.01582243200391531,1.402862316996871e-06,0.002103875357823748,3.711852477580238e-05,0.00016919846894347998,0.00013869423225816268,0.0037446816527314224,0.012712560543088886
1000.0,shifted_legendre,24,False,48,True,0.0008905539289116859,0.001881317002698779,0.002771870931610465,6.969995485214058e-10,0.0021052804750934413,1.957933657248665e-05,0.0006228678849977696,0.0016508762320441022,0.001435549973834652,0.0003704458448384815
1000.0,integrated_legendre,24,False,48,True,0.0023201140575110912,0.0026175680104643106,0.004937682067975402,1.5697112886635554e-09,0.0021052827465763424,1.9583961378732867e-05,0.0006228678495774181,0.0016508762698932689,0.0014355499415604808,0.00037044582454996656
1000.0,chebyshev,24,False,48,True,0.0006496279966086149,0.001647365977987647,0.002296993974596262,1.5256754008762815e-09,0.0021052827024477467,1.958581834900104e-05,0.0006228680537229533,0.001650876261093598,0.0014355499948531956,0.0003704458269889391
1000.0,bspline_C0,23,True,48,True,0.0005679810419678688,0.006725559011101723,0.0072935400530695915,0.002100750849079135,1.0765326832800362e-07,4.281034593165056e-06,3.432884553791323e-05,0.00013641913621134457,0.0003892446540147797,0.0009113114595441268
1000.0,enriched_split,24,True,48,False,5.383905954658985e-05,0.000759500078856945,0.0008133391384035349,nan,nan,nan,nan,nan,nan,nan
1000.0,enriched_split_orthonormalized,24,True,48,True,0.011482074856758118,0.0007502189837396145,0.012232293840497732,0.0021008780524154266,1.981786675285246e-08,2.446398990374597e-09,4.1383290162136394e-08,1.2284839619705131e-06,2.5737412114682675e-06,1.1284431806079463e-05
1000.0,hermite_fem_split_rotation,81,True,,True,1.5201512724161148e-06,0.0014731271658092737,0.0014746473170816898,0.0021008447608426976,1.3543794097199912e-08,2.6259685640257963e-07,2.059042646836548e-06,7.88673592500181e-06,2.1515428583807055e-05,4.795565587536612e-05
